mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_bins,param_max_depth,param_max_iter,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.4679821968078612,0.20275177725248622,0.0691640853881836,0.01217295671891423,0.0,0.06,255,7,400,10,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 10}",0.6665734302991608,0.6507873839059097,0.6924689437230748,0.6642904919081669,0.6423432887906644,0.6632927077253953,0.017077896465353962,1
1.4987823009490966,0.20166162480474742,0.06811103820800782,0.011305886821607847,0.0,0.06,255,7,800,10,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 10}",0.6665734302991608,0.6507873839059097,0.6924689437230748,0.6642904919081669,0.6423432887906644,0.6632927077253953,0.017077896465353962,1
1.6041194438934325,0.2279838593642933,0.07126045227050781,0.010937523474708687,0.0,0.06,255,7,200,10,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 10}",0.6665734302991608,0.6507873839059097,0.6924689437230748,0.6642904919081669,0.6423432887906644,0.6632927077253953,0.017077896465353962,1
1.4506377696990966,0.20889669357806542,0.0860283374786377,0.012582968324194631,0.0,0.06,255,5,200,50,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 200, 'min_samples_leaf': 50}",0.6718406796325811,0.6429754050936509,0.6938018311449796,0.6561053514218327,0.6477311832647554,0.6624908901115599,0.018478483696080284,4
1.673064947128296,0.24119569899106164,0.09758286476135254,0.016031634590868857,0.0,0.06,255,5,800,50,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 800, 'min_samples_leaf': 50}",0.6718406796325811,0.6429754050936509,0.6938018311449796,0.6561053514218327,0.6477311832647554,0.6624908901115599,0.018478483696080284,4
1.5094297409057618,0.2343774444762965,0.098828125,0.011946293427737306,0.0,0.06,255,5,400,50,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 400, 'min_samples_leaf': 50}",0.6718406796325811,0.6429754050936509,0.6938018311449796,0.6561053514218327,0.6477311832647554,0.6624908901115599,0.018478483696080284,4
2.4909974575042724,0.5302208973521028,0.11156463623046875,0.02559227268196644,0.0,0.03,255,7,400,10,"{'l2_regularization': 0.0, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 10}",0.6670977335086714,0.6446868719213967,0.6967911341175609,0.6648999849747289,0.6359648166189305,0.6618881082282577,0.02108237364090826,7
2.637338399887085,0.5258937846213592,0.10999970436096192,0.020676747059772523,0.0,0.03,255,7,800,10,"{'l2_regularization': 0.0, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 10}",0.6670977335086714,0.6446868719213967,0.6967911341175609,0.6648999849747289,0.6359648166189305,0.6618881082282577,0.02108237364090826,7
2.4836353778839113,0.528569340798826,0.11092662811279297,0.02106302105814123,0.0,0.03,255,7,200,10,"{'l2_regularization': 0.0, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 10}",0.6670977335086714,0.6446868719213967,0.6967911341175609,0.6648999849747289,0.6359648166189305,0.6618881082282577,0.02108237364090826,7
1.0243849754333496,0.24421878367388103,0.06096405982971191,0.014079117782533556,0.1,0.1,255,5,400,50,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 5, 'max_iter': 400, 'min_samples_leaf': 50}",0.6607298106938533,0.6456026461630326,0.6931050945380748,0.6596993005976235,0.650137650919213,0.6618549005823595,0.01663680723095794,10
1.0298537254333495,0.25316671798214985,0.06297454833984376,0.014991386577114513,0.1,0.1,255,5,200,50,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 5, 'max_iter': 200, 'min_samples_leaf': 50}",0.6607298106938533,0.6456026461630326,0.6931050945380748,0.6596993005976235,0.650137650919213,0.6618549005823595,0.01663680723095794,10
1.0348953247070312,0.253810231746599,0.0631821632385254,0.012146556669049988,0.1,0.1,255,5,800,50,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 5, 'max_iter': 800, 'min_samples_leaf': 50}",0.6607298106938533,0.6456026461630326,0.6931050945380748,0.6596993005976235,0.650137650919213,0.6618549005823595,0.01663680723095794,10
1.0300536632537842,0.1498620017921118,0.0568202018737793,0.007474526888895002,0.1,0.1,255,7,200,50,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 50}",0.6693789973579045,0.6447535839522445,0.6855415642766834,0.6613860090442523,0.6471859111376126,0.6616492131537395,0.015002084346865693,13
1.0889212131500243,0.16215395761555632,0.06414241790771484,0.009970658169127903,0.1,0.1,255,7,400,50,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 50}",0.6693789973579045,0.6447535839522445,0.6855415642766834,0.6613860090442523,0.6471859111376126,0.6616492131537395,0.015002084346865693,13
0.8393774509429932,0.12061232141934708,0.03888645172119141,0.006809184844238479,0.1,0.1,255,7,800,50,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 50}",0.6693789973579045,0.6447535839522445,0.6855415642766834,0.6613860090442523,0.6471859111376126,0.6616492131537395,0.015002084346865693,13
2.5187201499938965,0.3527393303106566,0.11037883758544922,0.017807382800651205,0.01,0.03,255,7,200,10,"{'l2_regularization': 0.01, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 10}",0.6650017315325447,0.6494962028725041,0.6930263330085986,0.6654319282276527,0.634701602857716,0.6615315596998033,0.019410678046286167,16
2.578436994552612,0.35738403375860905,0.11468238830566406,0.013126101821530067,0.01,0.03,255,7,800,10,"{'l2_regularization': 0.01, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 10}",0.6650017315325447,0.6494962028725041,0.6930263330085986,0.6654319282276527,0.634701602857716,0.6615315596998033,0.019410678046286167,16
2.5529911041259767,0.3702017032889511,0.1140779972076416,0.02069258474341899,0.01,0.03,255,7,400,10,"{'l2_regularization': 0.01, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 10}",0.6650017315325447,0.6494962028725041,0.6930263330085986,0.6654319282276527,0.634701602857716,0.6615315596998033,0.019410678046286167,16
0.9904362201690674,0.2564542728585857,0.05423626899719238,0.01284605796584451,0.01,0.1,255,7,400,25,"{'l2_regularization': 0.01, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 25}",0.6599687839798178,0.6523090246822438,0.6939066445649749,0.65858815717409,0.6404245367610405,0.6610394294324334,0.0178247166310922,19
0.9674268245697022,0.25876350953464106,0.0555178165435791,0.015372571068503146,0.01,0.1,255,7,200,25,"{'l2_regularization': 0.01, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 25}",0.6599687839798178,0.6523090246822438,0.6939066445649749,0.65858815717409,0.6404245367610405,0.6610394294324334,0.0178247166310922,19
0.9814167022705078,0.25352184441378595,0.052968740463256836,0.01223270663800996,0.01,0.1,255,7,800,25,"{'l2_regularization': 0.01, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 25}",0.6599687839798178,0.6523090246822438,0.6939066445649749,0.65858815717409,0.6404245367610405,0.6610394294324334,0.0178247166310922,19
1.3592070579528808,0.22123033357822078,0.06296062469482422,0.009852897576836585,0.01,0.06,255,7,200,10,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 10}",0.6591714314083104,0.6513762691963921,0.6912620747483318,0.6599719366611949,0.6424899064070739,0.6608543236842606,0.01646406630727103,22
1.3832441329956056,0.23508258415586805,0.06311016082763672,0.00917923347025512,0.01,0.06,255,7,400,10,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 10}",0.6591714314083104,0.6513762691963921,0.6912620747483318,0.6599719366611949,0.6424899064070739,0.6608543236842606,0.01646406630727103,22
1.3799528121948241,0.22951116429445723,0.06288833618164062,0.008343919655831814,0.01,0.06,255,7,800,10,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 10}",0.6591714314083104,0.6513762691963921,0.6912620747483318,0.6599719366611949,0.6424899064070739,0.6608543236842606,0.01646406630727103,22
2.300190258026123,0.8762755620833839,0.12656192779541015,0.05043677774813407,0.0,0.03,255,7,800,50,"{'l2_regularization': 0.0, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 50}",0.6625194646053006,0.6465790677054389,0.6947930147005417,0.6547458062514897,0.6450114870661505,0.6607297680657842,0.018147298764667585,25
2.4617458820343017,0.9602566420475677,0.1426140308380127,0.05683387500393008,0.0,0.03,255,7,400,50,"{'l2_regularization': 0.0, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 50}",0.6625194646053006,0.6465790677054389,0.6947930147005417,0.6547458062514897,0.6450114870661505,0.6607297680657842,0.018147298764667585,25
2.567778444290161,0.3847498435545727,0.10921635627746581,0.01388795935286037,0.1,0.03,255,7,400,10,"{'l2_regularization': 0.1, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 10}",0.6595589072213436,0.6471922119162297,0.6884508940039505,0.6685581550899388,0.6390401514160164,0.6605600639294957,0.017231809430489485,27
2.5205281257629393,0.3801418210028769,0.10803680419921875,0.017173702931586134,0.1,0.03,255,7,800,10,"{'l2_regularization': 0.1, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 10}",0.6595589072213436,0.6471922119162297,0.6884508940039505,0.6685581550899388,0.6390401514160164,0.6605600639294957,0.017231809430489485,27
2.518851470947266,0.41311415938672236,0.11778831481933594,0.02292144230870161,0.1,0.03,255,7,200,10,"{'l2_regularization': 0.1, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 10}",0.6595589072213436,0.6471922119162297,0.6884508940039505,0.6685581550899388,0.6390401514160164,0.6605600639294957,0.017231809430489485,27
2.1757656574249267,0.6093718780043637,0.12125296592712402,0.03486203990788928,0.0,0.03,255,7,200,50,"{'l2_regularization': 0.0, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 50}",0.6625194646053006,0.6465790677054389,0.6925295295149794,0.6547458062514897,0.6450114870661505,0.6602770710286718,0.017300391013840583,30
1.4007299900054933,0.2811933533637082,0.07239265441894531,0.015001177761843253,0.0,0.06,255,7,400,25,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 25}",0.6668567719874413,0.6470860791398811,0.6892906130797506,0.6616077530426238,0.6364894895768258,0.6602661413653046,0.01803718105874333,31
1.4862819194793702,0.26822091996419206,0.07315335273742676,0.013490314623724419,0.0,0.06,255,7,200,25,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 25}",0.6668567719874413,0.6470860791398811,0.6892906130797506,0.6616077530426238,0.6364894895768258,0.6602661413653046,0.01803718105874333,31
1.4029178619384766,0.2593438046338994,0.06995158195495606,0.014410498796490903,0.0,0.06,255,7,800,25,"{'l2_regularization': 0.0, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 25}",0.6668567719874413,0.6470860791398811,0.6892906130797506,0.6616077530426238,0.6364894895768258,0.6602661413653046,0.01803718105874333,31
2.4758997917175294,0.7170768917733151,0.12084808349609374,0.039010811543599755,0.1,0.03,255,7,800,25,"{'l2_regularization': 0.1, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 25}",0.6594850446444841,0.6457178760344967,0.6942744003218367,0.6665794231263291,0.6344968228810779,0.660110713401645,0.02035985425268839,34
2.5181871891021728,0.7644200119484549,0.12332029342651367,0.041339309569910686,0.1,0.03,255,7,400,25,"{'l2_regularization': 0.1, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 25}",0.6594850446444841,0.6457178760344967,0.6942744003218367,0.6665794231263291,0.6344968228810779,0.660110713401645,0.02035985425268839,34
2.4856234073638914,0.6751212938699049,0.12462015151977539,0.039331679101956,0.1,0.03,255,7,200,25,"{'l2_regularization': 0.1, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 25}",0.6594850446444841,0.6457178760344967,0.6936115917583986,0.6665794231263291,0.6344968228810779,0.6599781516889573,0.02013793340741962,36
1.0205396652221679,0.2863297551044374,0.05212407112121582,0.013793367355723219,0.0,0.1,255,7,800,25,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 25}",0.659954253636829,0.6453940194483817,0.6944828154459892,0.6595236018010997,0.6402579258333023,0.6599225232331204,0.01893329213890931,37
1.0285281181335448,0.29555995020149123,0.05325164794921875,0.013586008622829408,0.0,0.1,255,7,200,25,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 25}",0.659954253636829,0.6453940194483817,0.6944828154459892,0.6595236018010997,0.6402579258333023,0.6599225232331204,0.01893329213890931,37
1.0235166072845459,0.2951056553791452,0.05398316383361816,0.01689447786898204,0.0,0.1,255,7,400,25,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 25}",0.659954253636829,0.6453940194483817,0.6944828154459892,0.6595236018010997,0.6402579258333023,0.6599225232331204,0.01893329213890931,37
1.357965612411499,0.414165798398675,0.08068985939025879,0.02169614932366719,0.01,0.06,255,5,800,50,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 800, 'min_samples_leaf': 50}",0.6629081512802497,0.6443799965794976,0.6955055036133417,0.6561513966236803,0.6394781866914879,0.6596846469576515,0.019741033251952124,40
1.389085626602173,0.4036568612787561,0.07890563011169434,0.02423645653573343,0.01,0.06,255,5,200,50,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 200, 'min_samples_leaf': 50}",0.6629081512802497,0.6443799965794976,0.6955055036133417,0.6561513966236803,0.6394781866914879,0.6596846469576515,0.019741033251952124,40
1.3441681385040283,0.41337355740600573,0.0824094295501709,0.0236857171590598,0.01,0.06,255,5,400,50,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 400, 'min_samples_leaf': 50}",0.6629081512802497,0.6443799965794976,0.6955055036133417,0.6561513966236803,0.6394781866914879,0.6596846469576515,0.019741033251952124,40
1.3799392223358153,0.2814831930032358,0.07807745933532714,0.016696735109379426,0.1,0.06,255,7,400,50,"{'l2_regularization': 0.1, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 50}",0.665545408532707,0.6414107047337698,0.6814302124380258,0.6600882613816521,0.6498759202981843,0.6596701014768678,0.013693268960558745,43
1.3542798519134522,0.25329355832201694,0.07666549682617188,0.014486959737250268,0.1,0.06,255,7,800,50,"{'l2_regularization': 0.1, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 50}",0.665545408532707,0.6414107047337698,0.6814302124380258,0.6600882613816521,0.6498759202981843,0.6596701014768678,0.013693268960558745,43
1.3530602931976319,0.2745611528120857,0.07891955375671386,0.017987476644473963,0.1,0.06,255,7,200,50,"{'l2_regularization': 0.1, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 50}",0.665545408532707,0.6414107047337698,0.6814302124380258,0.6600882613816521,0.6498759202981843,0.6596701014768678,0.013693268960558745,43
1.141108465194702,0.1823206899899745,0.05310678482055664,0.008764025131724498,0.0,0.1,255,7,400,10,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 10}",0.6752528885111052,0.6482844698031078,0.6835846431981596,0.6595126963585568,0.6313542378549776,0.6595977871451814,0.018687685401441508,46
1.1422106266021728,0.18793794356669186,0.053828859329223634,0.008682822636732776,0.0,0.1,255,7,200,10,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 10}",0.6752528885111052,0.6482844698031078,0.6835846431981596,0.6595126963585568,0.6313542378549776,0.6595977871451814,0.018687685401441508,46
1.1422428131103515,0.18713502738527357,0.05263533592224121,0.008450834377826181,0.0,0.1,255,7,800,10,"{'l2_regularization': 0.0, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 10}",0.6752528885111052,0.6482844698031078,0.6835846431981596,0.6595126963585568,0.6313542378549776,0.6595977871451814,0.018687685401441508,46
0.9902339935302734,0.15098369745503457,0.05207657814025879,0.00906119489536544,0.1,0.1,255,5,800,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 5, 'max_iter': 800, 'min_samples_leaf': 10}",0.660770979998988,0.6357559504099206,0.6929051614247892,0.6602451785826855,0.6481268084858938,0.6595608157804553,0.019032532014690375,49
0.9973351955413818,0.14949929492526762,0.05132651329040527,0.006460248758505007,0.1,0.1,255,5,400,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 5, 'max_iter': 400, 'min_samples_leaf': 10}",0.660770979998988,0.6357559504099206,0.6929051614247892,0.6602451785826855,0.6481268084858938,0.6595608157804553,0.019032532014690375,49
0.9908013343811035,0.15525089168340653,0.05327305793762207,0.008422903244805463,0.1,0.1,255,5,200,10,"{'l2_regularization': 0.1, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 5, 'max_iter': 200, 'min_samples_leaf': 10}",0.660770979998988,0.6357559504099206,0.6929051614247892,0.6602451785826855,0.6481268084858938,0.6595608157804553,0.019032532014690375,49
1.4921114444732666,0.6618434195061002,0.0891657829284668,0.038587934298994396,0.1,0.06,255,5,400,50,"{'l2_regularization': 0.1, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 400, 'min_samples_leaf': 50}",0.656528725277232,0.6422282303481572,0.6956363689238559,0.6640117972654049,0.6392752242886071,0.6595360692206513,0.020210744773918505,52
1.501497459411621,0.6771662227660458,0.08988051414489746,0.0403170334319759,0.1,0.06,255,5,800,50,"{'l2_regularization': 0.1, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 800, 'min_samples_leaf': 50}",0.656528725277232,0.6422282303481572,0.6956363689238559,0.6640117972654049,0.6392752242886071,0.6595360692206513,0.020210744773918505,52
1.3228806972503662,0.14473655028698296,0.0730480670928955,0.008601372593973783,0.01,0.06,255,7,800,50,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 800, 'min_samples_leaf': 50}",0.6605179098586009,0.6430130064201286,0.6820069891769593,0.6635780029953668,0.6484824470843746,0.6595196711070861,0.013545746974687509,54
1.3530249118804931,0.1482458882573769,0.07886285781860351,0.007809629971059623,0.01,0.06,255,7,200,50,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 200, 'min_samples_leaf': 50}",0.6605179098586009,0.6430130064201286,0.6820069891769593,0.6635780029953668,0.6484824470843746,0.6595196711070861,0.013545746974687509,54
1.3479538917541505,0.15290649943681947,0.07580065727233887,0.007037439854917618,0.01,0.06,255,7,400,50,"{'l2_regularization': 0.01, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 7, 'max_iter': 400, 'min_samples_leaf': 50}",0.6605179098586009,0.6430130064201286,0.6820069891769593,0.6635780029953668,0.6484824470843746,0.6595196711070861,0.013545746974687509,54
1.4376928806304932,0.519143035232977,0.08235268592834473,0.028490842952496133,0.1,0.06,255,5,200,50,"{'l2_regularization': 0.1, 'learning_rate': 0.06, 'max_bins': 255, 'max_depth': 5, 'max_iter': 200, 'min_samples_leaf': 50}",0.656528725277232,0.6422282303481572,0.6952510432873418,0.6640117972654049,0.6392752242886071,0.6594590040933486,0.02007321130430463,57
2.1397701263427735,0.5290319563208533,0.12694568634033204,0.027882114767039192,0.0,0.03,255,5,800,50,"{'l2_regularization': 0.0, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 5, 'max_iter': 800, 'min_samples_leaf': 50}",0.6607552387940836,0.6348462408983617,0.6916062020463509,0.6595096670689616,0.6486732923288747,0.6590781282273266,0.018743102654567228,58
2.90646071434021,0.6280275104997115,0.12480306625366211,0.031994771725331814,0.0,0.03,255,5,400,50,"{'l2_regularization': 0.0, 'learning_rate': 0.03, 'max_bins': 255, 'max_depth': 5, 'max_iter': 400, 'min_samples_leaf': 50}",0.6607552387940836,0.6348462408983617,0.6916062020463509,0.6595096670689616,0.6486732923288747,0.6590781282273266,0.018743102654567228,58
0.8715985774993896,0.1707612114097303,0.056401300430297854,0.01169511814939087,0.01,0.1,255,3,200,50,"{'l2_regularization': 0.01, 'learning_rate': 0.1, 'max_bins': 255, 'max_depth': 3, 'max_iter': 200, 'min_samples_leaf': 50}",0.6647674297518513,0.6410425756180923,0.6813132818596497,0.6657081994387385,0.6424493139264977,0.659056160118966,0.015313551274223404,60
